NFL-49ers,1946,San Francisco,49ers,AAFC,,Western,9,5,0,BuckShaw,x,x
NFL-49ers,1947,San Francisco,49ers,AAFC,,Western,8,4,2,BuckShaw,,
NFL-49ers,1948,San Francisco,49ers,AAFC,,Western,12,2,0,BuckShaw,,
NFL-49ers,1949,San Francisco,49ers,AAFC,,,9,3,0,BuckShaw,,
NFL-49ers,1950,San Francisco,49ers,NFL,NFLNational,,3,9,0,BuckShaw,,
NFL-49ers,1951,San Francisco,49ers,NFL,NFLNational,,7,4,1,BuckShaw,,
NFL-49ers,1952,San Francisco,49ers,NFL,NFLNational,,7,5,0,BuckShaw,,
NFL-49ers,1953,San Francisco,49ers,NFL,NFLWestern,,9,3,0,BuckShaw,,
NFL-49ers,1954,San Francisco,49ers,NFL,NFLWestern,,7,4,1,BuckShaw,,
NFL-49ers,1955,San Francisco,49ers,NFL,NFLWestern,,4,8,0,RedStrader,,
NFL-49ers,1956,San Francisco,49ers,NFL,NFLWestern,,5,6,1,FrankieAlbert,,
NFL-49ers,1957,San Francisco,49ers,NFL,NFLWestern,,8,4,0,FrankieAlbert,,
NFL-49ers,1958,San Francisco,49ers,NFL,NFLWestern,,6,6,0,FrankieAlbert,,
NFL-49ers,1959,San Francisco,49ers,NFL,NFLWestern,,7,5,0,RedHickey,,
NFL-49ers,1960,San Francisco,49ers,NFL,NFLWestern,,7,5,0,RedHickey,,
NFL-49ers,1961,San Francisco,49ers,NFL,NFLWestern,,7,6,1,RedHickey,,
NFL-49ers,1962,San Francisco,49ers,NFL,NFLWestern,,6,8,0,RedHickey,,
NFL-49ers,1963,San Francisco,49ers,NFL,NFLWestern,,2,12,0,RedHickey,,
NFL-49ers,1964,San Francisco,49ers,NFL,NFLWestern,,4,10,0,JackChristiansen,,
NFL-49ers,1965,San Francisco,49ers,NFL,NFLWestern,,7,6,1,JackChristiansen,,
NFL-49ers,1966,San Francisco,49ers,NFL,NFLWestern,,6,6,2,JackChristiansen,,
NFL-49ers,1967,San Francisco,49ers,NFL,,NFLCoastal,7,7,0,JackChristiansen,,
NFL-49ers,1968,San Francisco,49ers,NFL,,NFLCoastal,7,6,1,DickNolan,,
NFL-49ers,1969,San Francisco,49ers,NFL,,NFLCoastal,4,8,2,DickNolan,,
NFL-49ers,1970,San Francisco,49ers,NFL,,NFCWest,10,3,1,DickNolan,,
NFL-49ers,1971,San Francisco,49ers,NFL,,NFCWest,9,5,0,DickNolan,,
NFL-49ers,1972,San Francisco,49ers,NFL,,NFCWest,8,5,1,DickNolan,,
NFL-49ers,1973,San Francisco,49ers,NFL,,NFCWest,5,9,0,DickNolan,,
NFL-49ers,1974,San Francisco,49ers,NFL,,NFCWest,6,8,0,DickNolan,,
NFL-49ers,1975,San Francisco,49ers,NFL,,NFCWest,5,9,0,DickNolan,,
NFL-49ers,1976,San Francisco,49ers,NFL,,NFCWest,8,6,0,MonteClark,,
