NFL-Dolphins,1966,Miami,Dolphins,AFL,AFLEastern,,3,11,0,GeorgeWilson,x,x
NFL-Dolphins,1967,Miami,Dolphins,AFL,AFLEastern,,4,10,0,GeorgeWilson,,
NFL-Dolphins,1968,Miami,Dolphins,AFL,AFLEastern,,5,8,1,GeorgeWilson,,
NFL-Dolphins,1969,Miami,Dolphins,AFL,AFLEastern,,3,10,1,GeorgeWilson,,
NFL-Dolphins,1970,Miami,Dolphins,NFL,,AFCEast,10,4,0,DonShula,,
NFL-Dolphins,1971,Miami,Dolphins,NFL,,AFCEast,10,3,1,DonShula,,
NFL-Dolphins,1972,Miami,Dolphins,NFL,,AFCEast,14,0,0,DonShula,,
NFL-Dolphins,1973,Miami,Dolphins,NFL,,AFCEast,12,2,0,DonShula,,
NFL-Dolphins,1974,Miami,Dolphins,NFL,,AFCEast,11,3,0,DonShula,,
NFL-Dolphins,1975,Miami,Dolphins,NFL,,AFCEast,10,4,0,DonShula,,
NFL-Dolphins,1976,Miami,Dolphins,NFL,,AFCEast,6,8,0,DonShula,,
NFL-Dolphins,1977,Miami,Dolphins,NFL,,AFCEast,10,4,0,DonShula,,
NFL-Dolphins,1978,Miami,Dolphins,NFL,,AFCEast,11,5,0,DonShula,,
NFL-Dolphins,1979,Miami,Dolphins,NFL,,AFCEast,10,6,0,DonShula,,
NFL-Dolphins,1980,Miami,Dolphins,NFL,,AFCEast,8,8,0,DonShula,,
NFL-Dolphins,1981,Miami,Dolphins,NFL,,AFCEast,11,4,1,DonShula,,
NFL-Dolphins,1982,Miami,Dolphins,NFL,,AFCEast,7,2,0,DonShula,,
NFL-Dolphins,1983,Miami,Dolphins,NFL,,AFCEast,12,4,0,DonShula,,
NFL-Dolphins,1984,Miami,Dolphins,NFL,,AFCEast,14,2,0,DonShula,,
NFL-Dolphins,1985,Miami,Dolphins,NFL,,AFCEast,12,4,0,DonShula,,
NFL-Dolphins,1986,Miami,Dolphins,NFL,,AFCEast,8,8,0,DonShula,,
NFL-Dolphins,1987,Miami,Dolphins,NFL,,AFCEast,8,7,0,DonShula,,
NFL-Dolphins,1988,Miami,Dolphins,NFL,,AFCEast,6,10,0,DonShula,,
NFL-Dolphins,1989,Miami,Dolphins,NFL,,AFCEast,8,8,0,DonShula,,
NFL-Dolphins,1990,Miami,Dolphins,NFL,,AFCEast,12,4,0,DonShula,,
NFL-Dolphins,1991,Miami,Dolphins,NFL,,AFCEast,8,8,0,DonShula,,
NFL-Dolphins,1992,Miami,Dolphins,NFL,,AFCEast,11,5,0,DonShula,,
NFL-Dolphins,1993,Miami,Dolphins,NFL,,AFCEast,9,7,0,DonShula,,
NFL-Dolphins,1994,Miami,Dolphins,NFL,,AFCEast,10,6,0,DonShula,,
NFL-Dolphins,1995,Miami,Dolphins,NFL,,AFCEast,9,7,0,DonShula,,
NFL-Dolphins,1996,Miami,Dolphins,NFL,,AFCEast,8,8,0,JimmyJohnson,,
NFL-Dolphins,1997,Miami,Dolphins,NFL,,AFCEast,9,7,0,JimmyJohnson,,
NFL-Dolphins,1998,Miami,Dolphins,NFL,,AFCEast,10,6,0,JimmyJohnson,,
NFL-Dolphins,1999,Miami,Dolphins,NFL,,AFCEast,9,7,0,JimmyJohnson,,
NFL-Dolphins,2000,Miami,Dolphins,NFL,,AFCEast,11,5,0,DaveWannstedt,,
NFL-Dolphins,2001,Miami,Dolphins,NFL,,AFCEast,11,5,0,DaveWannstedt,,
NFL-Dolphins,2002,Miami,Dolphins,NFL,,AFCEast,9,7,0,DaveWannstedt,,
NFL-Dolphins,2003,Miami,Dolphins,NFL,,AFCEast,10,6,0,DaveWannstedt,,
NFL-Dolphins,2004,Miami,Dolphins,NFL,,AFCEast,4,12,0,DaveWannstedt,,
NFL-Dolphins,2005,Miami,Dolphins,NFL,,AFCEast,9,7,0,NickSaban,,
NFL-Dolphins,2006,Miami,Dolphins,NFL,,AFCEast,6,10,0,NickSaban,,
NFL-Dolphins,2007,Miami,Dolphins,NFL,,AFCEast,1,15,0,CamCameron,,
NFL-Dolphins,2008,Miami,Dolphins,NFL,,AFCEast,11,5,0,TonySparano,,
NFL-Dolphins,2009,Miami,Dolphins,NFL,,AFCEast,7,9,0,TonySparano,,
NFL-Dolphins,2010,Miami,Dolphins,NFL,,AFCEast,7,9,0,TonySparano,,
NFL-Dolphins,2011,Miami,Dolphins,NFL,,AFCEast,6,10,0,TonySparano,,
NFL-Dolphins,2012,Miami,Dolphins,NFL,,AFCEast,7,9,0,JoePhilbin,,
NFL-Dolphins,2013,Miami,Dolphins,NFL,,AFCEast,8,8,0,JoePhilbin,,
NFL-Dolphins,2014,Miami,Dolphins,NFL,,AFCEast,8,8,0,JoePhilbin,,
NFL-Dolphins,2015,Miami,Dolphins,NFL,,AFCEast,6,10,0,JoePhilbin,,
NFL-Dolphins,2016,Miami,Dolphins,NFL,,AFCEast,10,6,0,AdamGase,,
NFL-Dolphins,2017,Miami,Dolphins,NFL,,AFCEast,6,10,0,AdamGase,,
NFL-Dolphins,2018,Miami,Dolphins,NFL,,AFCEast,7,9,0,AdamGase,,
NFL-Dolphins,2019,Miami,Dolphins,NFL,,AFCEast,3,11,0,BrianFlores,,
